ISO3,Country,Year,Diabetes_Pct,Diabetes_Treated_Pct
VUT,Vanuatu,2000,0.0885393401922635,0.1535317443695895
VUT,Vanuatu,2001,0.0929782882638789,0.150924947429502
VUT,Vanuatu,2002,0.0979955125977223,0.1483549052440585
VUT,Vanuatu,2003,0.103559791300585,0.14584282341196098
VUT,Vanuatu,2004,0.10963930904477501,0.1434217339662205
VUT,Vanuatu,2005,0.1161305732486205,0.1411271399320315
VUT,Vanuatu,2006,0.1229309845926715,0.139009531329522
VUT,Vanuatu,2007,0.129907692062322,0.1370771090061735
VUT,Vanuatu,2008,0.1369546772317815,0.1353541941392905
VUT,Vanuatu,2009,0.1439013919727,0.13390471053228098
VUT,Vanuatu,2010,0.150582409707599,0.132774698801548
VUT,Vanuatu,2011,0.157003070186866,0.131944737686615
VUT,Vanuatu,2012,0.1631094651170415,0.131460037161262
VUT,Vanuatu,2013,0.168959765931817,0.1312610936451155
VUT,Vanuatu,2014,0.1746797785361165,0.131311084763339
VUT,Vanuatu,2015,0.180324642182041,0.1315772168363025
VUT,Vanuatu,2016,0.1860107025868445,0.13207051749933302
VUT,Vanuatu,2017,0.1917793951582235,0.1327437124740465
VUT,Vanuatu,2018,0.19766705675135,0.133593118167112
VUT,Vanuatu,2019,0.2037785981636725,0.134673587614584
VUT,Vanuatu,2020,0.2101095368665425,0.1359512793534995
VUT,Vanuatu,2021,0.2166672997448515,0.137423987309329
VUT,Vanuatu,2022,0.22348522669412402,0.1390839040314755
WSM,Samoa,1990,0.1179368965725745,0.25794632511821447
WSM,Samoa,1991,0.1207728507061065,0.256376316814825
WSM,Samoa,1992,0.12370046810715149,0.255089365984934
WSM,Samoa,1993,0.126778379102947,0.254131775064882
WSM,Samoa,1994,0.1300547830512655,0.253528119521867
WSM,Samoa,1995,0.1335595652009835,0.253313388127056
WSM,Samoa,1996,0.137339272292755,0.25364438961062097
WSM,Samoa,1997,0.141315453837586,0.2544991224541485
WSM,Samoa,1998,0.145380016664697,0.25589100399143
WSM,Samoa,1999,0.149483973512131,0.257891109462472
WSM,Samoa,2000,0.1534940996999155,0.260443368288016
WSM,Samoa,2001,0.1572904258692215,0.2636682817420815
WSM,Samoa,2002,0.16075455437817648,0.267547891913646
WSM,Samoa,2003,0.1637284902134175,0.272135491596431
WSM,Samoa,2004,0.166245843960242,0.2774378487660645
WSM,Samoa,2005,0.1682833606149245,0.2834308553592215
WSM,Samoa,2006,0.1698799684409305,0.2900053509296665
WSM,Samoa,2007,0.171086035822376,0.297089740070004
WSM,Samoa,2008,0.171885374979851,0.30462520396173953
WSM,Samoa,2009,0.17228762379788248,0.31255211094776203
WSM,Samoa,2010,0.1722640645629075,0.3207689734153435
WSM,Samoa,2011,0.1720171103966805,0.3290909039450135
WSM,Samoa,2012,0.171562071443816,0.337530628660695
WSM,Samoa,2013,0.1709238403216795,0.34603627364621603
WSM,Samoa,2014,0.1702105721887635,0.35458860268864045
WSM,Samoa,2015,0.16947159279686402,0.3631682045881285
WSM,Samoa,2016,0.16882506543625247,0.3716983787404095
WSM,Samoa,2017,0.1682849805654195,0.3802014153325115
WSM,Samoa,2018,0.167849735422352,0.3886742293529385
WSM,Samoa,2019,0.1675543425838775,0.397139341081321
WSM,Samoa,2020,0.1673880898959695,0.4055887557903925
WSM,Samoa,2021,0.167351730300918,0.41406329706652
WSM,Samoa,2022,0.167483563273805,0.4223918177395855
