ISO3,Country,Year,Underweight_Pct,HealthyWeight_Pct,Overweight_Pct,Obesity_Pct,Class1_Obesity_Pct,Class2_Obesity_Pct,Morbid_Obesity_Pct,Diabetes_Pct,Diabetes_Treated_Pct,Hypertension_Pct,Hypertension_Diagnosed_Pct,Hypertension_Treated_Pct,Hypertension_Controlled_Pct,Untreated_Stage2_Pct,Dietary_Energy_kcal,Fat_g,Protein_g,Food_Imports_Export_Value_Pct,Population,Population_Thousands,Population_Density,Median_Age,Population_Growth_Rate
FSM,Federated States of Micronesia,2018,1.94534170517093,22.39727196803353,25.85625730991917,46.79777732917102,22.18805315823638,13.8442693727577,10.76545479817692,0.326700088987713,0.2526875474622115,0.326492269133073,0.4935025605783905,0.273979890189886,0.130692848434651,0.2579518551687559,,,,,109909.0,109.909,157.014,21.684,0.385
FSM,Federated States of Micronesia,2019,1.95734270270825,22.23561931355352,25.515802462357517,47.27040422670232,22.10293553299712,14.08655523313705,11.08091346056812,0.327593493579381,0.2583724958373314,0.3281049204980785,0.500393517261133,0.2760554808276985,0.134688512762493,0.260151095653361,,,,,110282.0,110.282,157.546,21.89,0.292
FSM,Federated States of Micronesia,2020,1.9729273845495099,22.07066213834725,25.16783623218744,47.74819369796198,22.010701215705993,14.333346470789671,11.40414601146631,0.3285899544181925,0.264225829134489,,,,,,,115.5,76.9,,110916.0,110.916,158.452,22.116,0.854
FSM,Federated States of Micronesia,2021,1.99145816544702,21.900476885788787,24.814915780595108,48.231225188056385,21.91207583067177,14.585323567671491,11.7338257897131,0.329653878490049,0.270184238930829,,,,,,,117.8,75.9,,111624.0,111.624,159.464,22.366,0.42
FSM,Federated States of Micronesia,2022,2.01284744234946,21.72496845180639,24.45610039176135,48.720540324103986,21.80922665658851,14.840651693411711,12.07066197410374,0.33084102681689,0.2762386963671245,,,,,,,,,,112114.0,112.114,160.162,22.608,0.454
FSM,Federated States of Micronesia,2023,2.0366047040031,21.54592080624894,24.09123495575009,49.21484313807961,21.70513766303426,15.0968815683449,12.41282390670044,,,,,,,,,,,,112630.0,112.63,160.901,22.85,0.466
FSM,Federated States of Micronesia,2024,2.06270355779221,21.36288041784377,23.723916960581832,49.71171858403465,21.598425446795762,15.35399499695698,12.75929814028188,,,,,,,,,,,,,,,,
KIR,Kiribati,1980,3.6453785678891597,36.57715986386062,32.53170452100095,22.01893054099876,16.46501475981863,4.38606193153645,1.1678538496436601,,,,,,,,,,,,61148.0,61.148,84.225,17.517,1.565
KIR,Kiribati,1981,3.4761323020946797,35.77615169619891,32.81233848777097,22.98256195848192,17.05535562531903,4.65829648766033,1.26890984550254,,,,,,,,,,,,62121.0,62.121,85.567,17.74,1.595
KIR,Kiribati,1982,3.31124073946798,34.952835755206316,33.07048761517086,23.976866829133638,17.65187878890122,4.94563199331607,1.37935604691633,,,,,,,,,,,,63134.0,63.134,86.961,17.965,1.638
KIR,Kiribati,1983,3.1515614657569397,34.11349048824533,33.30748550331133,24.99293715353311,18.24919515752023,5.24542218071905,1.49831981529381,,,,,,,,,,,,64169.0,64.169,88.387,18.188,1.615
KIR,Kiribati,1984,2.99761123099423,33.265542716299265,33.522029834253516,26.023272955617188,18.84132429916313,5.55630304110148,1.62564561535256,,,,,,,,,,,,65227.99999999999,65.228,89.845,18.409,1.657
KIR,Kiribati,1985,2.84953452787732,32.416536831228846,33.71493758621255,27.059129525327556,19.42206160251568,5.8760243088615205,1.76104361395035,,,,,,,,,,,,66496.0,66.496,91.593,18.613,2.191
KIR,Kiribati,1986,2.70770021677982,31.574267582581477,33.88593091526679,28.09139582701428,19.98620501430744,6.2017414353078,1.9034493773990202,,,,,,,,,,,,68059.0,68.059,93.746,18.788,2.452
KIR,Kiribati,1987,2.57220404224182,30.74672740196992,34.03283835199879,29.113833034486607,20.53103818419291,6.530662772962629,2.05213207733104,,,,,,,,,,,,69733.0,69.733,96.05,18.938,2.405
KIR,Kiribati,1988,2.4433131484425,29.94031263814331,34.157005574478546,30.11888683350279,21.05275383087373,6.860047310967491,2.20608569166154,,,,,,,,,,,,71427.0,71.427,98.384,19.067,2.396
KIR,Kiribati,1989,2.32093865549585,29.164008315690793,34.258169292579424,31.09801059249126,21.54650900370772,7.187201913270889,2.36429967551262,,,,,,,,,,,,73147.0,73.147,100.754,19.165,2.367
KIR,Kiribati,1990,2.2051517033452,28.424827492448202,34.33907144594,32.041179993509374,22.00714633732149,7.50887035650309,2.52516329968477,0.144293040962013,0.1888346077137629,0.320878095026713,0.23459319601349,0.1629211664482825,0.0557706523681846,0.288704314716111,,,,,74855.0,74.855,103.105,19.22,2.248
KIR,Kiribati,1991,2.09600780362933,27.726741609829308,34.40027550737377,32.94392950327828,22.43426063958825,7.82153322969059,2.68813563399942,0.152664285711394,0.1894300987816859,0.3169065631840709,0.2390347512754855,0.1624825125070499,0.0556460988827336,0.2848968532138775,,,,,76367.0,76.367,105.188,19.2,1.756
KIR,Kiribati,1992,1.9937467675119398,27.07469660415897,34.44193586646038,33.801219258183366,22.82580759176732,8.12401476208106,2.8513969043349503,0.1609381460403975,0.1900085854124855,0.313091199500596,0.2437256444701069,0.1622712794055505,0.0558471858284631,0.2811762339569945,,,,,77641.0,77.641,106.944,19.101,1.557
KIR,Kiribati,1993,1.89809219746826,26.4667080319111,34.46744410741548,34.61199150246987,23.18260043946692,8.41519538433608,3.01419567866685,0.169098147179986,0.190530818086862,0.309459297192112,0.248621018476208,0.1622800849997065,0.0563721643714612,0.2775945970355665,,,,,78841.0,78.841,108.596,18.965,1.509
KIR,Kiribati,1994,1.8091452708627502,25.900042050352567,34.47758035019226,35.37885380811906,23.508394829270372,8.69536700523914,3.17509197360953,0.177068057956121,0.191013887539877,0.3061154283317865,0.253665780494994,0.162485201803409,0.0572801494978402,0.2741333828339005,,,,,80021.0,80.021,110.222,18.814,1.462
KIR,Kiribati,1995,1.72678603248508,25.37451251905122,34.472927959298524,36.10212203430811,23.80470809939875,8.96503575690792,3.33237817800142,0.184864891740529,0.1914583115533,0.3031086381004815,0.258797615484742,0.1628810968173815,0.0584908891622145,0.270834977921759,,,,,81234.0,81.234,111.893,18.665,1.547
KIR,Kiribati,1996,1.65014245084375,24.88528980096379,34.45566865896274,36.786348992709925,24.0742267338375,9.22534395582146,3.48677830305094,0.1924587595064055,0.1918752290664629,0.30058516500647,0.263941164749945,0.163388827532785,0.0599359424534198,0.2677012948863365,,,,,82623.0,82.623,113.805,18.556,1.839
KIR,Kiribati,1997,1.57888360636667,24.43136703818012,34.42728025280982,37.432388716371975,24.31877064670783,9.47572714945144,3.63789092021269,0.1997620849700175,0.192272642702637,0.2985991060891705,0.2691017300700855,0.164062155995001,0.0615727963427764,0.2647472912992605,,,,,84147.0,84.147,115.906,18.497,1.819
KIR,Kiribati,1998,1.51297160328548,24.00855114285024,34.38996012433818,38.04226689479035,24.53898192029248,9.716755584212331,3.78652939028553,0.2066974430324565,0.1926869269241855,0.2972340184073555,0.274201999061995,0.1648245682155165,0.0633293461952987,0.262028697957287,,,,,85657.0,85.657,117.986,18.491,1.738
KIR,Kiribati,1999,1.45244664128538,23.61587380077269,34.34435338990986,38.61656818263728,24.73645356986714,9.9467229275662,3.93339168520392,0.2132339331274365,0.1931496334401255,0.2965553076950125,0.279253787626338,0.165631105030127,0.0650871160692314,0.2596301744525995,,,,,87126.0,87.126,120.008,18.55,1.662
KIR,Kiribati,2000,1.39731721012883,23.24879940233808,34.292235916919026,39.15858790013364,24.91367420725267,10.16627940482243,4.07863428805853,0.2192961352433345,0.193657500306623,0.296643084192947,0.2842637313690435,0.1665191049004969,0.0668799222617511,0.2575511122334725,,,,,88613.0,88.613,122.056,18.651,1.722
KIR,Kiribati,2001,1.34725257701501,22.90678080127431,34.23557319428538,39.66751915652993,25.07011283277408,10.37418893702511,4.22321738673074,0.2247874534000845,0.19426358003236,0.297539548043341,0.289240360679063,0.167492487676844,0.0687057628865076,0.255836203320009,2816.0,101.1,71.2,145.0,90335.0,90.335,124.428,18.76,2.122
KIR,Kiribati,2002,1.30191687419685,22.58720618857938,34.17707685042526,40.14390758818745,25.20562883286159,10.57056856195129,4.36771019337456,0.2295831136343155,0.1949836152845185,0.299311219037209,0.2941349081551515,0.168480363861879,0.0704799079370284,0.254491804324944,2808.0,100.0,71.9,98.0,92264.0,92.264,127.085,18.897,2.105
KIR,Kiribati,2003,1.26126059263613,22.2873419926867,34.11653582850974,40.59089662834454,25.32184490904707,10.75691588473668,4.51213583456078,0.2336082909407335,0.1958466310227635,0.30200868916576,0.298886707993597,0.1694674829974705,0.0721148465241817,0.253530033567621,2809.0,99.3,71.3,67.0,94175.0,94.175,129.718,19.075,1.996
KIR,Kiribati,2004,1.2251836000115999,22.00446250031414,34.05550539339737,41.009836833021815,25.419003768124508,10.93220108003856,4.658631984858729,0.2368071423754685,0.1968641019607185,0.305634134678216,0.3034401295769919,0.1703480847240644,0.0735506373521514,0.253030113722498,2831.0,99.8,72.7,70.0,96085.0,96.085,132.348,19.268,2.018
KIR,Kiribati,2005,1.19391023057448,21.738173362123238,33.99276204844772,41.40218181512237,25.49773455126737,11.09854625337247,4.80590101048252,0.239167298485101,0.198050180422578,0.310304919898914,0.3077430404636585,0.171049835841001,0.0746816129928015,0.252979875612092,2852.0,99.6,73.1,63.0,98035.0,98.035,135.035,19.456,2.002
KIR,Kiribati,2006,1.16665614652779,21.48650889060508,33.92764807062395,41.7721397481917,25.56091040488551,11.25599287835186,4.95523646495432,0.240682412161535,0.199377206221979,0.315945749314919,0.3117730338329395,0.1714836760585675,0.0754234234898873,0.253428920230563,2873.0,100.8,73.3,73.0,100017.0,100.017,137.765,19.637,2.001
KIR,Kiribati,2007,1.14339474894071,21.24941157125562,33.853946928315196,42.12667602223389,25.611370681829648,11.407720948172651,5.10758439223157,0.2413653247859319,0.2008866465964425,0.322476526911851,0.315391913373845,0.171547977400641,0.075676772270384,0.2543326516707805,2894.0,100.2,71.3,84.0,102068.0,102.068,140.59,19.809,2.058
KIR,Kiribati,2008,1.12384197002852,21.02632539133722,33.771909003658166,42.46702204522589,25.650462913391397,11.55412811672506,5.26243101510942,0.241200199036751,0.202614665536948,0.329755188969677,0.3186535581467055,0.1712622451625225,0.0754360967834566,0.255651292591079,2916.0,100.7,71.1,111.0,104222.0,104.222,143.557,19.971,2.12
KIR,Kiribati,2009,1.10758288974238,20.81704935428904,33.68093232802738,42.7951349295926,25.68053283108181,11.69619519641112,5.41840690209966,0.2402026597580565,0.2045278506104165,0.3375782929510925,0.321536253845905,0.17061846791772,0.0747839357384869,0.25732890850454,2937.0,107.8,72.9,152.0,106467.0,106.467,146.649,20.12,2.142
KIR,Kiribati,2010,1.09432376139686,20.628443196200212,33.58536170148949,43.10043533136674,25.69736026120611,11.83050447653334,5.57257059362727,0.2383706427847089,0.2066238151228885,0.3456841042410234,0.324085236787775,0.1696401144245595,0.0738731174783835,0.259309924041096,2958.0,116.1,75.9,164.0,108704.0,108.704,149.73,20.252,2.018
KIR,Kiribati,2011,1.08401558309668,20.4602453346067,33.48345132186045,43.38551365381263,25.70003123467665,11.95963644514763,5.72584597398833,0.2358493756161255,0.2088567960155175,0.3539577661621145,0.326166778532398,0.168320215022495,0.0727594987063146,0.261558993318312,3011.0,123.8,77.1,197.0,110647.0,110.647,152.407,20.408,1.53
KIR,Kiribati,2012,1.0764313530038099,20.30779800626328,33.37656016030584,43.65431663336406,25.69068481494614,12.08676344217311,5.87686837624479,0.2326816407460635,0.2112389810668375,0.3622614658398385,0.327776617444972,0.1667289313940509,0.0715160912837952,0.2640830471532355,3040.0,126.6,76.5,313.0,112284.0,112.284,154.661,20.605,1.407
KIR,Kiribati,2013,1.07147286648718,20.16854599903531,33.263910604638106,43.9100963462242,25.67151272790787,12.21335243606362,6.0252311822527,0.2290624191278205,0.2137551932091895,0.370555399968711,0.3290569388206045,0.1648649552653064,0.0702841033023519,0.266873412096957,3035.0,128.8,75.5,360.0,113838.0,113.838,156.802,20.82,1.343
KIR,Kiribati,2014,1.06892178275746,20.0403476710584,33.143916099335016,44.15694821254958,25.64226668783246,12.34294780825163,6.17173371646547,0.22511552663829,0.2164207671750165,0.3788918978169905,0.330139298219878,0.162805054278125,0.0690433045733643,0.269956068356715,3077.0,130.6,76.3,414.0,115326.0,115.326,158.852,21.045,1.255
KIR,Kiribati,2015,1.06928841945874,19.92008374962205,33.01584735501346,44.39840305810306,25.60523879790699,12.47733786584137,6.31582639435468,0.220962698307878,0.219200153071137,0.387242687789333,0.330981892191646,0.1606229676473465,0.0678403731291594,0.2732014647437815,3113.0,129.5,77.6,342.0,116815.0,116.815,160.902,21.269,1.31
KIR,Kiribati,2016,1.07233791448583,19.80597836641186,32.87615290999042,44.63988761266114,25.56310705067314,12.61755677908289,6.45922378290509,0.216786288986769,0.2220645024389995,0.3956149960445755,0.3317653418629445,0.1585543448308884,0.0667338890077696,0.2765412906886615,3097.0,128.1,79.2,298.0,118478.0,118.478,163.193,21.465,1.516
KIR,Kiribati,2017,1.07864001053342,19.70398629297117,32.72299700324743,44.87683400564727,25.510621526969018,12.764219801254601,6.601992677423631,0.212615795759278,0.225116331310293,0.404119639865213,0.3323978816963995,0.1564540213772895,0.0656997593874009,0.280029095799939,3067.0,127.0,80.0,264.0,120275.0,120.275,165.667,21.636,1.494
KIR,Kiribati,2018,1.08787298835446,19.61554232185361,32.56162479726114,45.10300497010665,25.445241521823952,12.91418628722241,6.74357716106026,0.2085136940248165,0.2283231631135615,0.41260536246483,0.3330936092457844,0.154590406624745,0.0650653268500195,0.2836207241631445,3092.0,127.7,81.0,234.0,122084.0,122.084,168.159,21.812,1.492
KIR,Kiribati,2019,1.0998493777209901,19.53793069210194,32.38890884061705,45.32456062573912,25.37109137684545,13.06888079733168,6.88458845156197,0.204566227524072,0.231729203055442,0.4211303215873515,0.33388788170221,0.152950101404711,0.0647334145001596,0.2873011347205305,3125.0,126.4,82.3,268.0,123921.0,123.921,170.689,21.993,1.495
KIR,Kiribati,2020,1.11449615536949,19.46777857744916,32.20437015700476,45.545888379491814,25.2924324562655,13.227968720880401,7.025487202345899,0.200774509079308,0.2353218077553375,,,,,,3083.0,126.8,84.5,385.0,126099.0,126.099,173.69,22.183,1.986
KIR,Kiribati,2021,1.13156108856847,19.400504348737048,32.01038577142348,45.769767917517804,25.21051968416027,13.39248182314044,7.166766410217069,0.197157902496216,0.239075012977569,,,,,,3111.0,126.6,85.1,459.0,128377.0,128.377,176.828,22.363,1.598
KIR,Kiribati,2022,1.15087295534138,19.336278121983668,31.80773582885672,45.9953864168895,25.126907382359082,13.559339984363461,7.309139050166941,0.193722933413137,0.242975043847763,,,,,,3096.0,,,562.0,130469.0,130.469,179.709,22.529,1.633
KIR,Kiribati,2023,1.17209953222678,19.27396313992443,31.5969330959463,46.22375709276408,25.04315253200505,13.72718637319669,7.45341818756232,,,,,,,,3107.0,,,,132530.0,132.53,182.549,22.686,1.504
KIR,Kiribati,2024,1.19515124245485,19.21159479965327,31.38071269096679,46.45449801335666,24.95871424697618,13.89572269673467,7.60006106964579,,,,,,,,,,,,,,,,
MHL,Marshall Islands,1980,2.87161145702469,27.716106209009528,36.21175383612567,28.973614972470852,20.71379430409673,6.0584881162042,2.2013325521699,,,,,,,,,,,,30774.0,30.774,170.969,13.948,3.676
MHL,Marshall Islands,1981,2.78176107038552,27.348718467024458,36.22362733949559,29.54772670036492,21.048859876138888,6.21213961333904,2.28672721088697,,,,,,,,,,,,32017.000000000004,32.017,177.872,13.889,4.23
MHL,Marshall Islands,1982,2.6955633510701302,26.972271657908557,36.22360102238193,30.134898668129168,21.38352068377787,6.37273876572112,2.37863921863016,,,,,,,,,,,,33397.0,33.397,185.536,13.863,4.208
MHL,Marshall Islands,1983,2.61262774725037,26.589776907248268,36.21117070525135,30.73272152619248,21.71662493162212,6.539138878121579,2.4769577164487697,,,,,,,,,,,,34811.0,34.811,193.394,13.84,4.091
MHL,Marshall Islands,1984,2.53337945911254,26.20588235543832,36.18590922500994,31.33631649357525,22.04494947350816,6.71042218646624,2.58094483360084,,,,,,,,,,,,36264.0,36.264,201.467,13.8,4.087
MHL,Marshall Islands,1985,2.45760547861749,25.824844981345528,36.14938229674693,31.939889861061033,22.36437111956728,6.88476601002193,2.6907527314718,,,,,,,,,,,,37761.0,37.761,209.786,13.744,4.007
MHL,Marshall Islands,1986,2.38572453363998,25.449324911781414,36.10223654291074,32.53941242785704,22.67164590584966,7.06217660446843,2.80558991753893,,,,,,,,,,,,39286.0,39.286,218.256,13.684,3.91
MHL,Marshall Islands,1987,2.317137671827,25.084291616879938,36.04335469059739,33.13116244491706,22.96599024692603,7.2404509483327395,2.92472124965828,,,,,,,,,,,,40828.0,40.828,226.822,13.637,3.792
MHL,Marshall Islands,1988,2.25193582364422,24.73532804685479,35.97210778841854,33.70991430586716,23.24484740252413,7.418168719124541,3.04689818421849,,,,,,,,,,,,42321.0,42.321,235.117,13.655,3.398
MHL,Marshall Islands,1989,2.19061700723648,24.40601183193539,35.88793969821376,34.27213385220711,23.50631641000269,7.59340134233074,3.17241609987366,,,,,,,,,,,,43586.0,43.586,242.144,13.762,2.506
MHL,Marshall Islands,1990,2.1326041781839997,24.1012828304468,35.79230307528087,34.8120187946572,23.7473491600872,7.76492296009241,3.29974667447758,0.2523685882459709,0.2459334220099865,0.294607417275018,0.3294383258035565,0.293721112350528,0.0911211515933314,0.245252237512577,,,,,44629.0,44.629,247.939,13.925,2.227
MHL,Marshall Islands,1991,2.07838692963999,23.82456811920245,35.68578881039351,35.324778633315965,23.966280447339418,7.92995085944478,3.42854732653175,0.2603669734761125,0.245136760893848,0.291978810825243,0.3335962519165445,0.2950574057226205,0.092377824393503,0.2409523388855125,,,,,45568.0,45.568,253.153,14.134,1.938
MHL,Marshall Islands,1992,2.02752524916407,23.580405901753878,35.56715764683695,35.80687791141633,24.16105428154086,8.088258662205309,3.55756496767013,0.2683198310252325,0.244404284752662,0.289503252390769,0.337859671057168,0.2965528628789805,0.0940782496366195,0.236764873089311,,,,,46388.0,46.388,257.708,14.383,1.632
MHL,Marshall Islands,1993,1.9798336836179,23.36747075396771,35.43711307754491,36.25947614771614,24.33325735919513,8.2405058445516,3.6857129439693903,0.2762152453384,0.243742873304499,0.287163504599335,0.342606621014622,0.298285984828607,0.0962415736173282,0.2327497885458955,,,,,47093.0,47.093,261.631,14.673,1.391
MHL,Marshall Islands,1994,1.93605627119545,23.1829595830616,35.2956389461707,36.684685612250654,24.485243944665548,8.38730831015345,3.8121333574316303,0.284029864671933,0.2431884663023595,0.2850373269818484,0.3475803198659225,0.3001979378228809,0.0989283833913928,0.228894496726428,,,,,47712.0,47.712,265.064,14.997,1.218
MHL,Marshall Islands,1995,1.89535950180059,23.0259637049304,35.14327190056405,37.0839320664713,24.61805255149547,8.52999960497282,3.93587991000299,0.2917200278517154,0.2426725970538955,0.283151763401945,0.3525794196078685,0.302277478636171,0.1020778447567753,0.2252475161141445,,,,,48266.0,48.266,268.142,15.345,1.092
MHL,Marshall Islands,1996,1.85736380642583,22.892620450962358,34.97927551203765,37.462461804188926,24.734854699655422,8.66973984751541,4.05786725701807,0.2992686540504889,0.2423041437299245,0.281610065820183,0.357912664225906,0.304431324830941,0.1055740115123813,0.221808720856915,,,,,48775.0,48.775,270.972,15.706,1.009
MHL,Marshall Islands,1997,1.82164270958739,22.77903288512369,34.80400082812487,37.824685026002406,24.83879439162418,8.80740069140349,4.17848994297472,0.3066511330857054,0.2420496404771385,0.2804502509649265,0.363266784029878,0.306668089508186,0.1093411652480528,0.2185803189309375,,,,,49259.0,49.259,273.661,16.077,0.966
MHL,Marshall Islands,1998,1.78816051296782,22.68140695369628,34.61936700111291,38.172054884789034,24.93046608344466,8.943483418956651,4.29810538238769,0.313784555004201,0.241883491389758,0.2797353991371565,0.3689640153499705,0.3089885435673195,0.1133089069205793,0.215589863933684,,,,,49717.0,49.717,276.206,16.446,0.885
MHL,Marshall Islands,1999,1.7574534511867999,22.59912018565329,34.42379697124327,38.50606336981504,25.011642083717277,9.07735197384378,4.41706931225396,0.3205684964410445,0.2419033989090014,0.279497530757744,0.374736891553407,0.3113081558600244,0.117271167338954,0.2129853215773114,,,,,50202.0,50.202,278.897,16.781,1.054
MHL,Marshall Islands,2000,1.72962402220787,22.52920975854418,34.22125857698487,38.82570523856226,25.081946260701383,9.208228336695031,4.53553064116582,0.326851477226445,0.242049894436075,0.2797452042224595,0.3804488833657555,0.313676669533548,0.1213107657415423,0.2107367820603785,,,,,50706.0,50.706,281.703,17.075,0.949
MHL,Marshall Islands,2001,1.70437873238534,22.4702455515822,34.01135943982685,39.13295322028882,25.14114087289789,9.3367015405969,4.65511080679401,0.3325223121900775,0.2424133197311435,0.2804669446253955,0.3860983833334485,0.3160903094471164,0.1253865878065105,0.2088873840213185,,,,,51123.0,51.123,284.014,17.373,0.687
MHL,Marshall Islands,2002,1.6817429806698598,22.4201863232485,33.79534301724,39.428099396690556,25.1872586793357,9.46400359082427,4.77683712653057,0.337442140387424,0.2429734728106615,0.2816776645843135,0.3916517078829284,0.3184728787019225,0.1294289957056993,0.207471303154863,,,,,51425.0,51.425,285.692,17.696,0.492
MHL,Marshall Islands,2003,1.66187366764306,22.377223879220683,33.572545495161634,39.712996984322814,25.22283347542289,9.5893871147014,4.90077639419848,0.3414729532394654,0.243805870925966,0.283355220052659,0.3970444563830529,0.3207180577436795,0.1332706583555964,0.206539818864943,,,,,51639.0,51.639,286.881,18.028,0.339
MHL,Marshall Islands,2004,1.6445443652993899,22.340577612050367,33.34153918071817,39.99005088883093,25.24842899038483,9.714006192782849,5.02761570566323,0.3446187923639154,0.2448636166463555,0.2854559030404765,0.402272144919509,0.3227655189659565,0.1368432614509632,0.2060643126409815,,,,,51791.0,51.791,287.731,18.355,0.253
MHL,Marshall Islands,2005,1.63027139391892,22.31044067644106,33.10407396836893,40.256835153335565,25.26222958916946,9.83785868135398,5.15674688281213,0.3468710429115535,0.2461891906615845,0.287975361117169,0.4073896384713444,0.3244860414646055,0.13998030242927,0.2060645280963365,,,,,51906.0,51.906,288.367,18.66,0.189
MHL,Marshall Islands,2006,1.61870488901958,22.28588963348514,32.85840631970274,40.516567546958846,25.266262560322623,9.96088046955906,5.28942451707715,0.3482815268848059,0.2477833315063125,0.290819563276701,0.4124140120984439,0.3258159238560025,0.1426380220958635,0.2065482279832189,,,,,51992.0,51.992,288.847,18.937,0.144
MHL,Marshall Islands,2007,1.60992043048885,22.266860579685062,32.59998627742193,40.77394360068956,25.26236702282588,10.085053175763239,5.4265234021004405,0.3489012900949735,0.249586550766591,0.2939490074970945,0.41722303780098,0.326634537080303,0.14464823491949,0.2074396859267185,,,,,52035.0,52.035,289.083,19.18,0.019
MHL,Marshall Islands,2008,1.60393085533027,22.25485230447144,32.32988235322124,41.027390163706826,25.24978435549048,10.210827736729069,5.5667780714872706,0.348685469774817,0.2516146102759204,0.297186471132729,0.4218400545596095,0.326928064321912,0.1459748601759115,0.2087328286146565,,,,,52030.0,52.03,289.056,19.38,-0.038
MHL,Marshall Islands,2009,1.60022305154612,22.25268104681653,32.048847067421285,41.27437974807646,25.228754624603223,10.33668003061492,5.70894509285831,0.3476393723385945,0.253908118698338,0.300426453064992,0.426249112631182,0.3266693676768485,0.146731457150803,0.210388898722802,,,,,52019.0,52.019,288.992,19.523,-0.006
MHL,Marshall Islands,2010,1.5989278531077102,22.26522458182575,31.76117500058971,41.50536979967458,25.19561887943269,10.45955757917925,5.85019334106262,0.345706677084026,0.2564386448355775,0.3034491404948125,0.4304573504251865,0.3259388744902315,0.147147327428039,0.2123252915352574,,,,,52044.0,52.044,289.131,19.581,0.102
MHL,Marshall Islands,2011,1.60009445071316,22.29217365188966,31.46855004093191,41.71917537637863,25.147364172673758,10.580490734994221,5.99132046871065,0.3430594173512175,0.2591518516305365,0.3061676572266985,0.434267779751875,0.3246899281276535,0.147299792374299,0.2144946276990365,,,,,51907.0,51.907,288.375,19.66,-0.626
MHL,Marshall Islands,2012,1.60365341127217,22.3298823012438,31.173270232002697,41.9175499171786,25.086264082995903,10.6999693251067,6.13131650907598,0.3397466075650704,0.2619920596381545,0.308514571157259,0.437666135739555,0.3229614153503475,0.147282311352413,0.2169363934145955,,,,,51419.0,51.419,285.661,19.852,-1.268
MHL,Marshall Islands,2013,1.60944216349285,22.377058849376898,30.875785259211952,42.101097764873515,25.012598839555476,10.819145818161,6.26935310715704,0.3359404807601005,0.2649285858538025,0.310431344115473,0.440825292303013,0.3207329629570515,0.147172360631148,0.2196282948186655,,,,,50681.0,50.681,281.561,20.068,-1.626
MHL,Marshall Islands,2014,1.61749769794905,22.43227502449836,30.575288734206662,42.27169577054118,24.92676815053127,10.93922336093358,6.40570425907631,0.331757102201026,0.2679963661960685,0.3120711463023795,0.443742237771915,0.318089371841097,0.1469761643609189,0.2225992625711494,,,,,49796.0,49.796,276.644,20.275,-1.9
MHL,Marshall Islands,2015,1.6283678746153398,22.491331609995243,30.27102355904656,42.43365355449302,24.82989492426082,11.06244466903232,6.54131396119987,0.3273514989688015,0.2711386211991805,0.3134712830327115,0.4462901459371715,0.3150821597688025,0.146664688113446,0.22577974732615,,,,,48800.0,48.8,271.114,20.507,-2.141
MHL,Marshall Islands,2016,1.6422009939148299,22.55332031162646,29.96225261088971,42.58828265702323,24.72172942162439,11.18875939180512,6.67779384359369,0.3228502740230715,0.2742864479283849,0.3147253053483215,0.4486443389793605,0.3120122341769485,0.1463775685895015,0.229116020839959,,,,,47709.0,47.709,265.05,20.749,-2.385
MHL,Marshall Islands,2017,1.6596955254837902,22.6247313423147,29.647618322497358,42.72928422673906,24.59585620271315,11.317746623174001,6.8156814008519,0.3182871375881935,0.2775466311111425,0.3159713159475655,0.4506850159630025,0.308550916476205,0.1459111070090495,0.2326962809459165,,,,,46529.0,46.529,258.494,20.984,-2.626
MHL,Marshall Islands,2018,1.6804724135217002,22.70549922344574,29.33035600125735,42.853655939380644,24.45095479325904,11.44847632141293,6.954224824708651,0.3137112528249139,0.280889968752103,0.3171609640458734,0.452671488117111,0.305224816195769,0.145815902653032,0.2364169307008249,,,,,45285.0,45.285,251.583,21.191,-2.796
MHL,Marshall Islands,2019,1.7045671978124999,22.79473365475706,29.00741642444379,42.96618795321028,24.28968549336295,11.58205026632661,7.09445219352071,0.309224475245037,0.284407620217128,0.318432395778221,0.4546313337191024,0.302067965913137,0.1461334008365274,0.2402529783259345,,,,,44007.0,44.007,244.481,21.337,-2.934
MHL,Marshall Islands,2020,1.73172823775781,22.88408772484896,28.67826916287271,43.07727746346603,24.11972401135785,11.72018046931594,7.237372982792239,0.304792781136193,0.288105772688584,,,,,,,143.7,106.4,,42706.0,42.706,237.258,21.405,-3.065
MHL,Marshall Islands,2021,1.7621863924715702,22.97122615385914,28.34103063063807,43.19184248331249,23.943938721732643,11.863267258470831,7.384636503109,0.3004339343653734,0.2919481235628774,,,,,,,151.9,112.4,,41367.0,41.367,229.817,21.257,-3.312
MHL,Marshall Islands,2022,1.7952397934310398,23.05387496035461,27.996398968822472,43.31148991406292,23.76328498625279,12.01046717427868,7.53773775353142,0.2962029670864025,0.295877721543135,,,,,,,,,,40077.0,40.077,222.65,20.965,-3.019
MHL,Marshall Islands,2023,1.8308989935221902,23.1313091147806,27.64407852237425,43.43698600867764,23.58013728439719,12.16006125414475,7.696787470135689,,,,,,,,,,,,38827.0,38.827,215.706,20.699,-3.323
MHL,Marshall Islands,2024,1.86889767460217,23.202410607670778,27.28506496930652,43.56883271402493,23.39540818522839,12.31279766519016,7.86062686360636,,,,,,,,,,,,,,,,
